filename,recommender,strategy,config,n_factors,learning_rate,regularization,epochs,batch_size,precision,recall,ndcg,epc,gini,aggregate_diversity
mf_5_no_filtering_f1024_lr0p005_reg0p1_ep250_bs1024.csv,mf,no_filtering,f1024_lr0.005_reg0.1_ep250_bs1024,1024,0.005,0.1,250,1024,0.11034482758620691,0.1553048643565885,0.14369047724345835,0.9617117344062261,0.2153416585299004,0.771264367816092
mf_5_no_filtering_f1024_lr0p005_reg0p1_ep250_bs2048.csv,mf,no_filtering,f1024_lr0.005_reg0.1_ep250_bs2048,1024,0.005,0.1,250,2048,0.09195402298850575,0.13517834336799853,0.11578988620497585,0.965994429209941,0.2092396764580673,0.7758620689655172
mf_5_no_filtering_f1024_lr0p005_reg0p1_ep250_bs512.csv,mf,no_filtering,f1024_lr0.005_reg0.1_ep250_bs512,1024,0.005,0.1,250,512,0.07586206896551725,0.11804836287594907,0.11859340921847415,0.9574760626366008,0.2518898857781142,0.7333333333333333
mf_5_no_filtering_f1024_lr0p005_reg0p25_ep100_bs1024.csv,mf,no_filtering,f1024_lr0.005_reg0.25_ep100_bs1024,1024,0.005,0.25,100,1024,0.10229885057471262,0.1462410354651734,0.1372686922350081,0.9470115182442176,0.29252012928643834,0.6908045977011494
mf_5_no_filtering_f1024_lr0p005_reg0p25_ep100_bs2048.csv,mf,no_filtering,f1024_lr0.005_reg0.25_ep100_bs2048,1024,0.005,0.25,100,2048,0.07586206896551725,0.12070635303393924,0.11218049527254627,0.9519921212426555,0.2953577174313349,0.6816091954022988
mf_5_no_filtering_f1024_lr0p005_reg0p25_ep100_bs512.csv,mf,no_filtering,f1024_lr0.005_reg0.25_ep100_bs512,1024,0.005,0.25,100,512,0.08735632183908046,0.1323744263399436,0.13989680661466153,0.9295355035903047,0.34399687455020267,0.6425287356321839
mf_5_no_filtering_f1024_lr0p005_reg0p25_ep150_bs1024.csv,mf,no_filtering,f1024_lr0.005_reg0.25_ep150_bs1024,1024,0.005,0.25,150,1024,0.08045977011494253,0.1178288984323467,0.10739405655698338,0.954508573306751,0.2621532933692643,0.7206896551724138
mf_5_no_filtering_f1024_lr0p005_reg0p25_ep150_bs2048.csv,mf,no_filtering,f1024_lr0.005_reg0.25_ep150_bs2048,1024,0.005,0.25,150,2048,0.08620689655172414,0.12781479376306962,0.11767944178800388,0.9604697025313268,0.24225030341971876,0.7402298850574712
mf_5_no_filtering_f1024_lr0p005_reg0p25_ep150_bs512.csv,mf,no_filtering,f1024_lr0.005_reg0.25_ep150_bs512,1024,0.005,0.25,150,512,0.09425287356321839,0.12831898306036235,0.1231557900617183,0.9383045797076415,0.3222374947708122,0.6632183908045977
mf_5_no_filtering_f1024_lr0p005_reg0p25_ep200_bs1024.csv,mf,no_filtering,f1024_lr0.005_reg0.25_ep200_bs1024,1024,0.005,0.25,200,1024,0.09999999999999999,0.1368478105547071,0.13587614272511722,0.9513609089840384,0.2638333699392341,0.7218390804597701
mf_5_no_filtering_f1024_lr0p005_reg0p25_ep200_bs2048.csv,mf,no_filtering,f1024_lr0.005_reg0.25_ep200_bs2048,1024,0.005,0.25,200,2048,0.09425287356321839,0.14842743463433117,0.1274929843554331,0.9595474752709222,0.25237159901062123,0.7264367816091954
mf_5_no_filtering_f1024_lr0p005_reg0p25_ep200_bs512.csv,mf,no_filtering,f1024_lr0.005_reg0.25_ep200_bs512,1024,0.005,0.25,200,512,0.08620689655172414,0.1273369510438476,0.12618245476424933,0.9376776858909306,0.33210484704737575,0.6517241379310345
mf_5_no_filtering_f1024_lr0p005_reg0p25_ep250_bs1024.csv,mf,no_filtering,f1024_lr0.005_reg0.25_ep250_bs1024,1024,0.005,0.25,250,1024,0.0908045977011494,0.13646147913389292,0.1307973140493477,0.9574554300808269,0.2532783922504158,0.7310344827586207
mf_5_no_filtering_f1024_lr0p005_reg0p25_ep250_bs2048.csv,mf,no_filtering,f1024_lr0.005_reg0.25_ep250_bs2048,1024,0.005,0.25,250,2048,0.08620689655172414,0.13287773848118675,0.12294603259344879,0.9579407749683914,0.24047821768128297,0.7448275862068966
mf_5_no_filtering_f1024_lr0p005_reg0p25_ep250_bs512.csv,mf,no_filtering,f1024_lr0.005_reg0.25_ep250_bs512,1024,0.005,0.25,250,512,0.08850574712643679,0.12343448377931134,0.12163928147286752,0.9366239860658274,0.33170175973959926,0.6494252873563219
mf_5_no_filtering_f1024_lr0p005_reg0p2_ep100_bs1024.csv,mf,no_filtering,f1024_lr0.005_reg0.2_ep100_bs1024,1024,0.005,0.2,100,1024,0.09770114942528736,0.13964923964923964,0.1342845312794239,0.9570281442455563,0.27202441124714505,0.7057471264367816
mf_5_no_filtering_f1024_lr0p005_reg0p2_ep100_bs2048.csv,mf,no_filtering,f1024_lr0.005_reg0.2_ep100_bs2048,1024,0.005,0.2,100,2048,0.08965517241379312,0.13986887952405191,0.1262979697428558,0.952614216790582,0.2937580362361192,0.6781609195402298
mf_5_no_filtering_f1024_lr0p005_reg0p2_ep100_bs512.csv,mf,no_filtering,f1024_lr0.005_reg0.2_ep100_bs512,1024,0.005,0.2,100,512,0.10574712643678161,0.1545098101132584,0.14727774464872473,0.9432124889339926,0.3186791621610796,0.6597701149425287
mf_5_no_filtering_f1024_lr0p005_reg0p2_ep150_bs1024.csv,mf,no_filtering,f1024_lr0.005_reg0.2_ep150_bs1024,1024,0.005,0.2,150,1024,0.09655172413793103,0.1478246529970668,0.13451848724785562,0.9581142323849555,0.24945226917057894,0.7344827586206897
mf_5_no_filtering_f1024_lr0p005_reg0p2_ep150_bs2048.csv,mf,no_filtering,f1024_lr0.005_reg0.2_ep150_bs2048,1024,0.005,0.2,150,2048,0.09080459770114943,0.13427788686409375,0.11987242475494743,0.960490814913979,0.255984844344864,0.725287356321839
mf_5_no_filtering_f1024_lr0p005_reg0p2_ep150_bs512.csv,mf,no_filtering,f1024_lr0.005_reg0.2_ep150_bs512,1024,0.005,0.2,150,512,0.08735632183908046,0.12299888808509499,0.13043118301261175,0.9510015186520703,0.3018480572956308,0.6770114942528735
mf_5_no_filtering_f1024_lr0p005_reg0p2_ep200_bs1024.csv,mf,no_filtering,f1024_lr0.005_reg0.2_ep200_bs1024,1024,0.005,0.2,200,1024,0.09655172413793103,0.14539791307032685,0.13430033469866556,0.9553554677472368,0.25651825985741317,0.7264367816091954
mf_5_no_filtering_f1024_lr0p005_reg0p2_ep200_bs2048.csv,mf,no_filtering,f1024_lr0.005_reg0.2_ep200_bs2048,1024,0.005,0.2,200,2048,0.08505747126436781,0.12839512020546504,0.11502676767654399,0.9596453599541284,0.2533703179955764,0.728735632183908
mf_5_no_filtering_f1024_lr0p005_reg0p2_ep200_bs512.csv,mf,no_filtering,f1024_lr0.005_reg0.2_ep200_bs512,1024,0.005,0.2,200,512,0.09425287356321839,0.12672869914249224,0.12862809523866586,0.9501551040384631,0.27660471712195855,0.7080459770114943
mf_5_no_filtering_f1024_lr0p005_reg0p2_ep250_bs1024.csv,mf,no_filtering,f1024_lr0.005_reg0.2_ep250_bs1024,1024,0.005,0.2,250,1024,0.10229885057471265,0.1433596097389201,0.1465882079392716,0.9552314324991543,0.2548977083785151,0.7310344827586207
mf_5_no_filtering_f1024_lr0p005_reg0p2_ep250_bs2048.csv,mf,no_filtering,f1024_lr0.005_reg0.2_ep250_bs2048,1024,0.005,0.2,250,2048,0.10344827586206896,0.1533281373798615,0.1439016807752156,0.9630156639484474,0.23286687437292075,0.7505747126436781
mf_5_no_filtering_f1024_lr0p005_reg0p2_ep250_bs512.csv,mf,no_filtering,f1024_lr0.005_reg0.2_ep250_bs512,1024,0.005,0.2,250,512,0.1045977011494253,0.15494312520174588,0.13929615161237027,0.947880724634552,0.2924214559386973,0.6896551724137931
mf_5_no_filtering_f1024_lr0p005_reg0p3_ep100_bs1024.csv,mf,no_filtering,f1024_lr0.005_reg0.3_ep100_bs1024,1024,0.005,0.3,100,1024,0.08965517241379312,0.11927462703324773,0.12334469509417566,0.9484087741142994,0.30269243572421645,0.674712643678161
mf_5_no_filtering_f1024_lr0p005_reg0p3_ep100_bs2048.csv,mf,no_filtering,f1024_lr0.005_reg0.3_ep100_bs2048,1024,0.005,0.3,100,2048,0.08965517241379309,0.13176585547275202,0.13113327568147448,0.9547799154065213,0.2917334262161848,0.6827586206896552
mf_5_no_filtering_f1024_lr0p005_reg0p3_ep100_bs512.csv,mf,no_filtering,f1024_lr0.005_reg0.3_ep100_bs512,1024,0.005,0.3,100,512,0.09195402298850575,0.13684932564242908,0.138256862498368,0.9271850716261574,0.3802685655260325,0.6011494252873564
mf_5_no_filtering_f1024_lr0p005_reg0p3_ep150_bs1024.csv,mf,no_filtering,f1024_lr0.005_reg0.3_ep150_bs1024,1024,0.005,0.3,150,1024,0.09999999999999999,0.14628875275426997,0.13430144895485577,0.9477197427168278,0.2842180883242589,0.6988505747126437
mf_5_no_filtering_f1024_lr0p005_reg0p3_ep150_bs2048.csv,mf,no_filtering,f1024_lr0.005_reg0.3_ep150_bs2048,1024,0.005,0.3,150,2048,0.09425287356321839,0.1382559330835193,0.1346134093338249,0.9612599774001542,0.2456506536123515,0.7367816091954023
mf_5_no_filtering_f1024_lr0p005_reg0p3_ep150_bs512.csv,mf,no_filtering,f1024_lr0.005_reg0.3_ep150_bs512,1024,0.005,0.3,150,512,0.09310344827586209,0.13274464998602928,0.13261977379872508,0.9309202839615468,0.35408150470219435,0.632183908045977
mf_5_no_filtering_f1024_lr0p005_reg0p3_ep200_bs1024.csv,mf,no_filtering,f1024_lr0.005_reg0.3_ep200_bs1024,1024,0.005,0.3,200,1024,0.09310344827586206,0.12244206942482805,0.1346979887757923,0.9469165125222819,0.2963662706461896,0.6839080459770115
mf_5_no_filtering_f1024_lr0p005_reg0p3_ep200_bs2048.csv,mf,no_filtering,f1024_lr0.005_reg0.3_ep200_bs2048,1024,0.005,0.3,200,2048,0.08160919540229887,0.12767921733438975,0.11656531838126288,0.9597941062864518,0.2645420837968111,0.7126436781609196
mf_5_no_filtering_f1024_lr0p005_reg0p3_ep200_bs512.csv,mf,no_filtering,f1024_lr0.005_reg0.3_ep200_bs512,1024,0.005,0.3,200,512,0.08620689655172414,0.1255387492456458,0.12945767224818758,0.9283896770045369,0.37309911082194747,0.6091954022988506
mf_5_no_filtering_f1024_lr0p005_reg0p3_ep250_bs1024.csv,mf,no_filtering,f1024_lr0.005_reg0.3_ep250_bs1024,1024,0.005,0.3,250,1024,0.0896551724137931,0.1488496975565941,0.13680461071743694,0.9508525324063077,0.27522225942045164,0.7103448275862069
mf_5_no_filtering_f1024_lr0p005_reg0p3_ep250_bs2048.csv,mf,no_filtering,f1024_lr0.005_reg0.3_ep250_bs2048,1024,0.005,0.3,250,2048,0.08505747126436781,0.13023749877198154,0.12545275088373853,0.9597065378811324,0.24804453119352288,0.7310344827586207
mf_5_no_filtering_f1024_lr0p005_reg0p3_ep250_bs512.csv,mf,no_filtering,f1024_lr0.005_reg0.3_ep250_bs512,1024,0.005,0.3,250,512,0.08965517241379312,0.12443535072845419,0.13075052716756547,0.9274885621267848,0.37309349091932376,0.6103448275862069
mf_5_no_filtering_f1024_lr0p0075_reg0p15_ep100_bs1024.csv,mf,no_filtering,f1024_lr0.0075_reg0.15_ep100_bs1024,1024,0.0075,0.15,100,1024,0.07931034482758621,0.11343893973204315,0.1059484334106798,0.9580962388770132,0.23252032520325217,0.7540229885057471
mf_5_no_filtering_f1024_lr0p0075_reg0p15_ep100_bs2048.csv,mf,no_filtering,f1024_lr0.0075_reg0.15_ep100_bs2048,1024,0.0075,0.15,100,2048,0.07701149425287357,0.11777469018848329,0.10170673947319508,0.9602684151558117,0.25816128853711184,0.7160919540229885
mf_5_no_filtering_f1024_lr0p0075_reg0p15_ep100_bs512.csv,mf,no_filtering,f1024_lr0.0075_reg0.15_ep100_bs512,1024,0.0075,0.15,100,512,0.08965517241379309,0.12120001645863715,0.1182436888055812,0.9420824966352142,0.3174629552693531,0.667816091954023
mf_5_no_filtering_f1024_lr0p0075_reg0p15_ep150_bs1024.csv,mf,no_filtering,f1024_lr0.0075_reg0.15_ep150_bs1024,1024,0.0075,0.15,150,1024,0.09885057471264365,0.14293977095701232,0.1380422402566494,0.957153618974274,0.2431878342127236,0.7436781609195402
mf_5_no_filtering_f1024_lr0p0075_reg0p15_ep150_bs2048.csv,mf,no_filtering,f1024_lr0.0075_reg0.15_ep150_bs2048,1024,0.0075,0.15,150,2048,0.09195402298850575,0.1375238586445483,0.129236047158528,0.9504818661426956,0.2948507289979172,0.6850574712643678
mf_5_no_filtering_f1024_lr0p0075_reg0p15_ep150_bs512.csv,mf,no_filtering,f1024_lr0.0075_reg0.15_ep150_bs512,1024,0.0075,0.15,150,512,0.0839080459770115,0.1052131138338035,0.11126428254013007,0.9571641751656003,0.2554366911032673,0.7298850574712644
mf_5_no_filtering_f1024_lr0p0075_reg0p15_ep200_bs1024.csv,mf,no_filtering,f1024_lr0.0075_reg0.15_ep200_bs1024,1024,0.0075,0.15,200,1024,0.08505747126436781,0.12811039535177465,0.11642343745329221,0.9463414400084451,0.2801377812722303,0.7057471264367816
mf_5_no_filtering_f1024_lr0p0075_reg0p15_ep200_bs2048.csv,mf,no_filtering,f1024_lr0.0075_reg0.15_ep200_bs2048,1024,0.0075,0.15,200,2048,0.0839080459770115,0.11480727127278852,0.11339741297732349,0.9582924880703042,0.2647337103152603,0.7149425287356321
mf_5_no_filtering_f1024_lr0p0075_reg0p15_ep200_bs512.csv,mf,no_filtering,f1024_lr0.0075_reg0.15_ep200_bs512,1024,0.0075,0.15,200,512,0.09655172413793102,0.14256827144758177,0.14018986453709892,0.9373113380692246,0.3231321839080459,0.6620689655172414
mf_5_no_filtering_f1024_lr0p0075_reg0p15_ep250_bs1024.csv,mf,no_filtering,f1024_lr0.0075_reg0.15_ep250_bs1024,1024,0.0075,0.15,250,1024,0.09195402298850575,0.12927981979706119,0.1226317244994813,0.9428653341874252,0.3087533156498674,0.6724137931034483
mf_5_no_filtering_f1024_lr0p0075_reg0p15_ep250_bs2048.csv,mf,no_filtering,f1024_lr0.0075_reg0.15_ep250_bs2048,1024,0.0075,0.15,250,2048,0.11149425287356321,0.15213124359676084,0.1609472026189079,0.9477710841928232,0.30927045068531034,0.6689655172413793
mf_5_no_filtering_f1024_lr0p0075_reg0p15_ep250_bs512.csv,mf,no_filtering,f1024_lr0.0075_reg0.15_ep250_bs512,1024,0.0075,0.15,250,512,0.08160919540229887,0.10628488688833518,0.10853983044657789,0.9554089684441855,0.26545287356321845,0.7183908045977011
mf_5_no_filtering_f1024_lr0p0075_reg0p1_ep100_bs1024.csv,mf,no_filtering,f1024_lr0.0075_reg0.1_ep100_bs1024,1024,0.0075,0.1,100,1024,0.08275862068965516,0.11413115938978008,0.11336843502189672,0.9588435692402182,0.2661355913319592,0.7114942528735633
mf_5_no_filtering_f1024_lr0p0075_reg0p1_ep100_bs2048.csv,mf,no_filtering,f1024_lr0.0075_reg0.1_ep100_bs2048,1024,0.0075,0.1,100,2048,0.06436781609195404,0.10568151516427379,0.09043651855837721,0.9645211207796227,0.2691289066210696,0.6954022988505747
mf_5_no_filtering_f1024_lr0p0075_reg0p1_ep100_bs512.csv,mf,no_filtering,f1024_lr0.0075_reg0.1_ep100_bs512,1024,0.0075,0.1,100,512,0.0735632183908046,0.1083292984155053,0.10408770448508373,0.9631181069869991,0.23263314907431765,0.7528735632183908
mf_5_no_filtering_f1024_lr0p0075_reg0p1_ep150_bs1024.csv,mf,no_filtering,f1024_lr0.0075_reg0.1_ep150_bs1024,1024,0.0075,0.1,150,1024,0.0896551724137931,0.1295000178620868,0.12904771581750624,0.9542681800406413,0.2708935854653318,0.7126436781609196
mf_5_no_filtering_f1024_lr0p0075_reg0p1_ep150_bs2048.csv,mf,no_filtering,f1024_lr0.0075_reg0.1_ep150_bs2048,1024,0.0075,0.1,150,2048,0.11264367816091955,0.15466910165186024,0.155391089868498,0.9488689280907449,0.31029726516052314,0.6666666666666666
mf_5_no_filtering_f1024_lr0p0075_reg0p1_ep150_bs512.csv,mf,no_filtering,f1024_lr0.0075_reg0.1_ep150_bs512,1024,0.0075,0.1,150,512,0.07701149425287357,0.1187571049640015,0.11611303367125822,0.9547592828507475,0.27530420457523674,0.7057471264367816
mf_5_no_filtering_f1024_lr0p0075_reg0p1_ep200_bs1024.csv,mf,no_filtering,f1024_lr0.0075_reg0.1_ep200_bs1024,1024,0.0075,0.1,200,1024,0.09195402298850575,0.13757844964741517,0.13713099161176703,0.9504346031951671,0.30822798583496547,0.667816091954023
mf_5_no_filtering_f1024_lr0p0075_reg0p1_ep200_bs2048.csv,mf,no_filtering,f1024_lr0.0075_reg0.1_ep200_bs2048,1024,0.0075,0.1,200,2048,0.10344827586206896,0.14428217057527404,0.13715040905062226,0.9521850116477975,0.2846038009187777,0.6931034482758621
mf_5_no_filtering_f1024_lr0p0075_reg0p1_ep200_bs512.csv,mf,no_filtering,f1024_lr0.0075_reg0.1_ep200_bs512,1024,0.0075,0.1,200,512,0.09080459770114943,0.11654053162673852,0.12360962034145422,0.9525851872644349,0.28776424391452693,0.6931034482758621
mf_5_no_filtering_f1024_lr0p0075_reg0p1_ep250_bs1024.csv,mf,no_filtering,f1024_lr0.0075_reg0.1_ep250_bs1024,1024,0.0075,0.1,250,1024,0.08735632183908046,0.13317930473102887,0.1247606536517264,0.9445958298245993,0.30376723651710535,0.6793103448275862
mf_5_no_filtering_f1024_lr0p0075_reg0p1_ep250_bs2048.csv,mf,no_filtering,f1024_lr0.0075_reg0.1_ep250_bs2048,1024,0.0075,0.1,250,2048,0.09425287356321839,0.13715545310372895,0.1287522093342195,0.9682397790877052,0.18694345356057607,0.8
mf_5_no_filtering_f1024_lr0p0075_reg0p1_ep250_bs512.csv,mf,no_filtering,f1024_lr0.0075_reg0.1_ep250_bs512,1024,0.0075,0.1,250,512,0.07586206896551725,0.10874068460275357,0.11541872387314604,0.952345273825204,0.31054038952745855,0.6620689655172414
mf_5_no_filtering_f1024_lr0p0075_reg0p25_ep100_bs1024.csv,mf,no_filtering,f1024_lr0.0075_reg0.25_ep100_bs1024,1024,0.0075,0.25,100,1024,0.09425287356321839,0.13188900818211163,0.1403416438687767,0.9422504360426757,0.3256019358741682,0.6551724137931034
mf_5_no_filtering_f1024_lr0p0075_reg0p25_ep100_bs2048.csv,mf,no_filtering,f1024_lr0.0075_reg0.25_ep100_bs2048,1024,0.0075,0.25,100,2048,0.07471264367816093,0.10748828119517774,0.09863139675412945,0.96049993162467,0.244259149676332,0.7367816091954023
mf_5_no_filtering_f1024_lr0p0075_reg0p25_ep100_bs512.csv,mf,no_filtering,f1024_lr0.0075_reg0.25_ep100_bs512,1024,0.0075,0.25,100,512,0.08620689655172414,0.11953496694876005,0.11494524650346055,0.9389254756883717,0.33552602029358325,0.6471264367816092
mf_5_no_filtering_f1024_lr0p0075_reg0p25_ep150_bs1024.csv,mf,no_filtering,f1024_lr0.0075_reg0.25_ep150_bs1024,1024,0.0075,0.25,150,1024,0.09655172413793102,0.1433376489410972,0.12881946277629516,0.952272819966556,0.2622842546980477,0.7241379310344828
mf_5_no_filtering_f1024_lr0p0075_reg0p25_ep150_bs2048.csv,mf,no_filtering,f1024_lr0.0075_reg0.25_ep150_bs2048,1024,0.0075,0.25,150,2048,0.09080459770114943,0.1304741873707391,0.13199337022038637,0.9572452659080604,0.27098310551086624,0.7045977011494253
mf_5_no_filtering_f1024_lr0p0075_reg0p25_ep150_bs512.csv,mf,no_filtering,f1024_lr0.0075_reg0.25_ep150_bs512,1024,0.0075,0.25,150,512,0.0839080459770115,0.13151835393214703,0.11919324242697775,0.9306959648958656,0.3476093192183083,0.6402298850574712
mf_5_no_filtering_f1024_lr0p0075_reg0p25_ep200_bs1024.csv,mf,no_filtering,f1024_lr0.0075_reg0.25_ep200_bs1024,1024,0.0075,0.25,200,1024,0.09885057471264368,0.13868629773802185,0.1352859007222865,0.9425155403930263,0.32395338107560523,0.6586206896551724
mf_5_no_filtering_f1024_lr0p0075_reg0p25_ep200_bs2048.csv,mf,no_filtering,f1024_lr0.0075_reg0.25_ep200_bs2048,1024,0.0075,0.25,200,2048,0.09540229885057472,0.14430866068797105,0.1409042622477831,0.9488053510293487,0.2833314490295835,0.7011494252873564
mf_5_no_filtering_f1024_lr0p0075_reg0p25_ep200_bs512.csv,mf,no_filtering,f1024_lr0.0075_reg0.25_ep200_bs512,1024,0.0075,0.25,200,512,0.09080459770114943,0.1224917164572337,0.11892304809401968,0.9397253470947682,0.3313233648662395,0.6494252873563219
mf_5_no_filtering_f1024_lr0p0075_reg0p25_ep250_bs1024.csv,mf,no_filtering,f1024_lr0.0075_reg0.25_ep250_bs1024,1024,0.0075,0.25,250,1024,0.07586206896551725,0.10963801524146354,0.10684763077736274,0.9470986068226585,0.30493140526510953,0.6770114942528735
mf_5_no_filtering_f1024_lr0p0075_reg0p25_ep250_bs2048.csv,mf,no_filtering,f1024_lr0.0075_reg0.25_ep250_bs2048,1024,0.0075,0.25,250,2048,0.09080459770114943,0.12340308159273677,0.12796465868727622,0.9579894773965555,0.26981029810298085,0.7068965517241379
mf_5_no_filtering_f1024_lr0p0075_reg0p25_ep250_bs512.csv,mf,no_filtering,f1024_lr0.0075_reg0.25_ep250_bs512,1024,0.0075,0.25,250,512,0.07241379310344828,0.1108384910109048,0.1105012332507092,0.9347423449619379,0.35228207064351036,0.6298850574712643
